Region,MainSourceofIncome,AgriculturalHouseholdindicator,ImputedHouseRentalValue,HouseholdHeadSex,HouseholdHeadAge,HouseholdHeadMaritalStatus,HouseholdHeadHighestGradeCompleted,HouseholdHeadJoborBusinessIndicator,HouseholdHeadOccupation,HouseholdHeadClassofWorker,TypeofHousehold,TotalNumberofFamilymembers,Memberswithagelessthan5yearold,Memberswithage517yearsold,Totalnumberoffamilymembersemployed,Electricity,MainSourceofWaterSupply,TotalMovableAssests,Dependants,HouseSpacePerPerson,MovableMerchPerPerson,TotalNecessaryExpenditure,TotalUnnecessaryExpenditure,CurrentTaxPaid,PredNecessaryExp,PredUnnecessaryExp,AdjustedTax
9,2,2,48000,1,24,2,19,1,320,4,0,4,0,0,4,1,3,11,0,10.0,2.75,93934,126667,61308.75,86331.10253623532,150162.71313603077,106639.29879865158
7,2,0,9000,1,57,2,35,1,129,1,1,3,0,0,2,1,4,9,1,21.666666666666668,3.0,63359,69042,5548.200000000001,78088.53701563319,92972.06569723922,6605.676513034876
0,2,0,11400,1,64,2,19,0,359,2,1,4,0,1,1,0,1,4,3,19.5,1.0,84111,47231,15638.400000000001,56902.45749119916,42139.90065406328,11581.233068719886
13,0,0,21000,0,83,5,6,1,129,1,0,4,0,0,0,1,3,15,4,25.0,3.75,126297,81730,4911.6,105902.96643496423,103535.92499309767,4801.82063179872
5,2,0,21000,1,60,2,6,1,29,4,0,7,0,3,3,1,9,9,4,9.0,1.2857142857142858,55339,32616,3846.0,112611.3570535374,88836.70112800799,3034.0274860188815
15,0,0,30000,1,60,5,29,1,125,0,0,4,0,1,1,1,3,15,3,17.5,3.75,92188,39772,16168.0,107579.77268513251,118474.10446918114,17805.292512227443
7,2,0,30000,1,55,2,8,1,356,4,1,3,0,0,3,1,3,8,0,13.333333333333334,2.6666666666666665,79612,48153,11796.800000000001,78705.55536529176,99733.05364642243,14948.511344536584
4,1,1,21600,0,34,2,21,1,150,1,1,4,0,3,0,1,8,7,4,14.0,1.75,60959,52290,2495.8,77258.95676077195,62300.35161047142,2012.5720572551643
5,2,0,0,1,60,2,21,0,359,2,0,4,0,1,2,1,3,6,2,15.0,1.5,101888,85490,8885.6,76566.86644415154,62426.07759570732,7244.558656308789
15,2,1,9000,1,59,2,43,1,120,1,0,9,1,2,3,1,4,3,6,5.555555555555555,0.3333333333333333,179982,27887,1486.0,114507.34217584843,56522.76205506183,733.5147495156639
11,1,0,12000,1,69,2,0,1,150,1,0,6,0,2,1,1,4,14,5,20.0,2.3333333333333335,142674,121540,41057.0,122679.33123630332,107300.76455721943,35910.266595275476
6,0,0,18000,1,63,2,21,1,129,0,0,4,1,1,0,1,3,5,4,5.0,1.25,87204,27095,20090.800000000003,77759.08042881776,27397.106855732316,7078.656169564935
12,2,0,36000,1,53,2,36,1,37,4,1,2,0,0,1,1,3,6,1,24.0,3.0,60377,42255,2337.8,60763.28641003332,65153.58714528418,2506.711947744399
10,2,0,18000,1,44,2,33,1,239,3,1,5,0,3,2,1,3,11,3,20.0,2.2,126626,166561,123113.0,105164.53003138048,114077.39971682135,133547.03251320816
7,1,0,120000,0,81,5,6,0,359,2,0,5,0,0,1,1,3,9,4,14.4,1.8,69173,34707,34060.0,96984.93234301434,86702.49908525069,30448.92693639482
8,1,0,21000,1,64,2,38,0,359,2,0,3,0,0,0,1,3,12,3,66.66666666666667,4.0,93363,54620,33925.0,82316.64645168358,80927.38178840495,33352.44504625329
9,2,0,36000,1,47,2,4,0,359,2,1,6,0,2,1,1,3,16,5,5.333333333333333,2.6666666666666665,151859,77159,30016.25,119810.2776403016,137384.95299204267,34419.25998726048
13,0,0,36000,1,45,2,21,1,126,0,1,5,0,2,1,1,3,19,4,32.4,3.8,150748,61162,193403.2,128219.24724463774,151915.32951256115,229145.86919018516
5,2,0,24000,1,44,2,6,1,76,4,0,8,1,3,3,1,8,8,5,8.75,1.0,92661,67261,25592.800000000003,113317.64721120214,86519.13380357243,19540.353529235428
6,1,0,48000,0,45,2,4,1,129,1,1,6,0,4,0,1,4,15,6,15.0,2.5,115411,192414,46488.75,119442.04041893958,118362.13571033908,46068.43383790276
9,2,2,0,0,44,2,6,0,359,2,0,10,3,2,3,1,3,8,7,6.0,0.8,176064,139391,66043.5,117230.40770715041,95208.16705332394,53636.94201673132
10,1,0,36000,1,58,2,21,0,359,2,0,5,1,0,1,1,3,7,4,6.0,1.4,67670,55059,8428.4,87531.30268175661,57062.88676190007,5494.592449202044
6,1,0,21000,1,60,2,8,1,103,4,1,2,0,0,1,1,3,4,1,20.0,2.0,43753,32580,6150.6,58384.32236538464,41190.77463073319,4339.315216476582
6,2,0,6000,0,51,5,21,0,359,2,1,6,0,2,1,1,3,12,5,9.0,2.0,126053,76957,26984.0,106411.47899662715,111926.80104945845,28382.584548179402
14,2,0,21000,0,43,1,40,1,284,4,0,5,1,1,1,1,3,5,4,16.0,1.0,70604,38724,2928.8,83078.39417473615,55345.0695740789,1951.1046329041192
13,2,0,90000,1,41,2,7,1,348,3,0,7,0,3,2,1,3,21,5,34.285714285714285,3.0,203200,265526,402310.0,151176.39275084352,202315.98265103437,538402.4681319398
10,2,0,18000,0,43,2,41,1,133,3,1,4,1,2,2,1,3,12,2,5.0,3.0,92210,97221,50592.5,89727.36974896229,116120.75010304477,65474.32590551599
5,2,0,24000,0,72,5,18,0,359,2,0,9,1,1,5,1,4,21,4,11.11111111111111,2.3333333333333335,137647,183185,181571.5,157848.16620766118,204732.86921043106,235502.60389428303
7,0,0,15000,1,52,2,21,1,77,1,0,5,0,2,1,1,3,12,4,19.2,2.4,82869,94720,225139.0,106357.82506263794,93201.8355158997,197290.30782508277
5,2,0,30000,1,55,2,6,1,38,4,0,8,0,3,5,1,8,5,3,4.375,0.625,100972,37023,13077.2,111914.04651576164,80327.71054077672,9386.32431752793
6,0,0,45000,1,45,2,20,1,131,0,1,4,0,1,0,1,3,16,4,25.0,4.0,77455,184996,40700.75,104681.1049084928,119049.08236265159,46287.12071015392
6,2,0,0,1,37,2,21,1,37,5,0,5,0,2,2,1,3,8,3,10.0,1.6,70484,73567,17509.8,87317.81540950829,84247.88268556446,16894.187850776918
9,2,2,39000,1,49,2,35,1,37,5,1,6,0,1,2,1,3,10,4,6.666666666666667,1.6666666666666667,77736,61901,4734.400000000001,102830.8810303032,115485.06359678603,5317.006716411402
13,2,0,0,1,35,2,4,1,230,3,1,4,1,1,1,1,3,11,3,7.25,2.75,53049,121679,3131.2000000000003,88215.9533220899,103531.01035343207,3674.8035634217927
4,1,0,90000,0,79,5,4,0,359,2,1,2,0,0,0,1,9,4,2,80.0,2.0,49386,16990,5574.0,59390.445264828326,36532.55687734962,3428.7076166263423
5,1,0,102000,1,36,2,7,1,284,3,0,5,0,2,2,1,3,13,3,27.2,2.6,188994,89106,81584.0,107086.5081802806,130340.39832512142,99300.00742068126
4,2,0,21000,1,37,2,11,1,129,1,1,6,0,4,1,1,4,7,5,25.0,1.1666666666666667,115693,73666,18090.8,98421.58377546597,76195.37298655964,14005.416299436367
4,0,0,12000,1,62,2,6,1,287,0,1,4,0,1,1,1,9,8,3,11.0,2.0,78025,65698,41749.5,91501.7443696397,58309.85842500189,26605.03852779394
12,2,0,90000,0,53,0,33,1,355,4,0,4,0,1,2,1,3,9,2,27.5,2.25,87848,82465,48525.0,90927.47050888269,98363.84958915562,52493.55089942255
4,2,0,24000,1,45,2,21,1,287,0,1,4,0,2,1,1,4,11,3,25.0,2.75,69626,45882,17588.600000000002,92164.79672960864,105941.79378210331,20217.782713530156
6,2,0,258000,1,60,2,24,1,2,3,1,5,0,0,4,1,3,24,1,48.0,4.8,174781,350720,-1387766.4000000001,129821.64914559996,211671.40640467798,-2262723.263665404
10,2,0,60000,0,65,3,4,0,359,2,0,6,0,0,3,1,3,19,3,25.0,3.1666666666666665,87629,239170,132459.1,128552.17070995751,178089.02266374766,183501.46505999376
15,1,0,30000,1,71,2,7,0,359,2,1,3,0,0,0,1,3,10,3,14.0,3.3333333333333335,76096,74334,15973.800000000001,83509.18012907889,69867.17708581146,13364.330862885761
6,2,0,30000,1,42,2,21,0,359,2,1,6,0,2,2,0,3,3,4,8.333333333333334,0.5,99491,69428,8920.0,72164.5974655999,48823.82804509145,6034.933491727963
5,1,0,96000,1,67,2,4,1,108,4,0,8,0,3,1,1,3,7,7,7.0,0.875,98642,98728,88693.5,119428.75762684413,65507.95962347636,48649.33984341181
6,2,0,12000,1,47,2,35,1,37,4,1,10,0,5,3,1,3,6,7,4.5,0.6,123154,157520,38007.0,130734.73663288023,76404.47043012829,22212.189219399428
6,1,0,0,0,59,5,42,1,129,1,0,5,0,1,2,1,3,7,3,10.0,1.4,107546,68670,10915.6,90239.94643110209,75203.45820126658,9096.75704393833
6,2,0,21000,1,51,2,8,0,359,2,1,3,0,1,1,1,3,8,2,17.333333333333332,2.6666666666666665,67717,158419,59745.5,71737.45843508588,77399.74058288733,64461.24942075192
5,0,1,30000,1,70,2,6,1,124,0,0,4,1,0,0,1,3,5,4,16.0,1.25,79516,30363,23250.800000000003,76223.88181682545,34527.06355540688,10531.894075445138
5,2,0,12000,1,63,1,21,1,281,3,1,3,0,0,2,1,7,9,1,13.333333333333334,3.0,77204,105797,16732.0,79402.94010954369,86104.91548304335,18144.258183320322
11,2,0,33000,1,44,2,41,1,123,3,1,5,0,3,2,1,3,9,3,10.6,1.8,79350,143277,24323.2,99102.90624756468,97770.11201464641,23996.087285412843
0,0,0,30000,1,53,2,33,1,297,3,0,18,0,3,4,1,3,19,14,2.2777777777777777,1.0555555555555556,136944,73053,64909.0,232416.98294308526,163951.12782335954,45787.97823260813
9,2,2,30000,1,71,2,17,0,359,2,0,9,0,5,2,1,3,6,7,6.666666666666667,0.6666666666666666,109387,84327,15512.2,121312.62068494267,69391.6952777738,8873.090445250666
7,2,0,21000,1,71,2,21,1,287,1,0,6,0,0,2,1,4,7,4,6.0,1.1666666666666667,103977,47208,2258.8,102951.60128667479,76593.27469731394,1680.4875953754165
5,2,0,21000,1,48,2,42,1,128,1,0,9,1,2,2,1,3,13,7,4.444444444444445,1.4444444444444444,126099,156500,36678.75,134826.97483531496,121032.18263753387,32925.97178227028
1,1,0,30000,1,81,5,28,1,290,1,0,4,0,0,0,1,4,5,4,22.5,1.25,58262,16380,17904.0,80621.82054821773,43668.44097515757,9697.619849103061
6,2,0,18000,1,38,2,5,1,37,4,1,4,1,1,1,1,7,4,3,7.5,1.0,62247,40553,4451.400000000001,67969.179487446,48954.90573668653,3206.1276749197214
6,1,0,30000,0,43,2,21,0,359,2,1,4,0,1,1,1,4,11,3,50.0,2.75,138458,171184,61750.0,88062.0101092075,93969.87130814885,65892.65389334424
11,1,0,36000,0,52,3,35,1,129,1,0,5,0,0,3,1,3,9,2,17.2,1.8,115730,115836,42976.25,97857.04340838193,101401.47370087821,44532.870934501334
9,2,2,36000,0,35,2,21,1,149,4,0,5,0,3,2,1,3,5,3,10.4,1.0,98476,110543,18054.4,79238.47947406794,81024.9060297833,18461.43531695182
9,2,2,21000,0,46,5,43,1,146,4,0,7,1,1,4,1,3,8,3,4.571428571428571,1.1428571428571428,61784,179778,24594.4,101826.27181247654,121547.08622202212,29357.626515916683
9,2,2,0,1,49,2,21,1,30,4,1,7,0,0,5,1,3,3,2,2.142857142857143,0.42857142857142855,71577,73422,17550.0,95213.25073628522,88082.6680022011,16235.669000738302
6,1,0,90000,0,33,5,21,1,225,4,0,8,1,3,1,1,3,10,7,7.5,1.25,83497,101376,38587.25,117794.779678254,102656.57193926732,33628.271272999154
2,2,0,9000,0,60,2,41,1,366,3,0,4,0,1,1,1,3,9,3,20.0,2.25,82035,50855,62110.5,84340.38150374572,83554.35482372498,61531.64904819039
0,2,0,18000,1,46,2,41,1,133,3,1,3,0,1,1,1,5,1,2,10.0,0.3333333333333333,70193,36998,994.0,56752.023881904795,30525.249191167426,534.64344741536
8,2,2,3600,1,59,2,21,1,148,4,1,3,0,0,3,1,3,8,0,9.666666666666666,2.6666666666666665,59267,82662,27664.600000000002,73185.81042024535,104477.42538877792,39492.98594650578
9,2,2,54000,1,48,5,38,1,260,3,1,3,0,0,2,1,3,8,1,33.333333333333336,2.6666666666666665,106424,141557,92135.5,74610.86771206213,117794.25264873372,145461.81672623582
9,2,2,78000,1,45,2,1,1,51,4,1,5,0,3,1,1,3,14,4,22.0,2.8,117437,257173,101625.0,105215.22066341346,143275.47228026902,138386.53550954748
10,1,0,66000,1,88,2,0,0,359,2,0,3,0,0,0,1,3,6,3,36.0,2.0,119610,10110,25008.0,75690.73986906512,39470.982865656,13041.097777771229
9,2,2,36000,0,41,2,10,0,359,2,1,6,0,3,2,1,3,10,4,7.0,1.6666666666666667,93254,56866,15494.400000000001,100423.281369853,114838.85132425773,17718.59148283858
5,1,0,36000,0,54,5,6,1,129,1,1,5,0,2,2,1,4,8,3,18.0,1.6,137290,39932,61661.5,95065.06383767,91928.34365292758,59626.9474118719
11,2,0,6900,1,56,2,21,1,131,1,0,8,1,2,1,1,3,8,7,4.0,1.0,99632,97887,10755.800000000001,116467.13011891408,73085.00766129518,6749.438443282285
8,2,0,87000,1,61,2,4,1,1,3,1,4,0,0,4,1,3,23,0,62.5,5.75,196640,289865,336371.8,123732.06709252496,224394.17033792028,610026.7518332992
3,0,0,60000,1,66,2,7,1,126,0,0,8,0,2,0,1,4,21,8,22.5,2.625,201790,136354,232888.59999999998,156548.71104361958,152785.28113404103,227289.9596982241
3,1,0,42000,0,70,3,41,0,359,2,1,1,0,0,0,1,4,9,1,81.0,9.0,32445,27426,10481.2,40667.6979622447,52599.306985487,13556.308421689097
9,0,2,18000,0,33,2,35,1,284,4,1,4,1,1,2,1,3,10,2,7.25,2.5,83815,88771,25615.600000000002,84415.76528521065,101383.38986240118,30764.352518572836
9,2,2,48000,1,30,2,38,1,260,3,0,6,2,1,2,1,3,9,4,4.166666666666667,1.5,78438,155976,32815.25,93151.07145918375,111603.85967855534,39315.79636119845
14,1,0,90000,1,60,2,35,1,129,1,1,4,0,0,2,1,3,12,2,48.0,3.0,98913,76639,43725.0,103554.48974956143,118747.39293684345,50140.07377874671
8,1,2,90000,1,50,2,10,1,38,4,1,3,0,0,2,1,3,12,1,16.666666666666668,4.0,102433,49016,21448.4,80645.0946258697,127066.95975835419,33794.77688413331
11,2,0,10200,0,49,5,35,1,129,1,1,4,0,0,2,1,3,15,2,20.5,3.75,79869,104538,30382.25,99350.14733029758,149055.97947485602,45582.781244843674
12,2,0,6000,1,25,2,21,1,17,4,0,3,1,0,2,1,3,6,1,6.666666666666667,2.0,34079,122610,6182.8,61377.954619399345,74409.86646014467,7495.546653559774
8,2,0,60000,0,43,2,41,1,123,3,1,4,0,2,1,1,3,13,3,20.0,3.25,155624,109076,95279.75,94197.45120389517,123492.96859951597,124911.86358589264
15,0,0,0,0,61,5,36,1,314,7,0,5,1,0,1,1,3,9,4,10.0,1.8,67316,106875,42624.0,97654.41202758365,69725.20139435263,30433.514702780856
6,0,0,15000,1,36,2,18,1,179,1,0,8,1,2,2,1,7,5,6,4.375,0.625,94857,72262,16764.8,109046.15855562885,45872.50008521902,7052.456497459833
4,0,1,2700,1,45,2,6,1,107,1,0,8,0,4,0,1,3,6,8,3.875,0.75,138285,78416,8144.200000000001,111012.86383333166,41203.68590159727,3022.8123762629493
6,0,0,36000,1,53,2,21,1,320,7,1,4,0,0,1,1,3,8,3,12.5,2.0,116391,97066,15224.0,88518.25930223959,65368.15209750038,11242.479860956408
6,2,0,12000,1,32,3,37,1,75,4,0,6,0,3,3,1,7,7,3,6.666666666666667,1.1666666666666667,76380,91612,8292.0,95660.25679419423,86336.04469030132,7483.760827782218
6,2,0,72000,0,83,3,41,0,359,2,2,4,1,0,2,1,3,14,2,30.0,3.5,48720,92438,45415.0,99001.70245224047,129247.02641493398,59289.42189116255
3,1,0,19200,0,25,2,21,0,359,2,0,6,2,1,0,1,3,13,6,8.0,2.1666666666666665,62891,79980,14763.0,95756.19646092821,95923.54331493692,14788.800331435872
4,0,0,21000,1,52,2,43,1,362,1,0,7,0,2,0,1,8,6,7,11.428571428571429,0.8571428571428571,104497,47953,16652.8,109203.14505013451,35054.28785730239,5345.560739684633
3,1,0,24000,0,51,5,41,1,68,0,1,4,0,2,0,1,4,12,4,17.5,3.0,62346,63730,13456.800000000001,90482.92580830186,99503.9585731549,14798.425866158015
3,1,0,36000,1,42,2,40,1,294,4,1,5,0,2,2,1,8,7,3,25.0,1.4,117869,93627,15384.800000000001,93960.83324432712,72827.47284347647,11924.501577043678
1,2,0,13200,1,53,2,21,1,38,4,0,4,0,1,3,1,8,6,1,12.0,1.5,127076,37569,2904.0,75435.00934711774,71164.38251219125,2739.594899026809
3,2,0,24000,1,55,2,7,1,30,4,0,9,1,2,4,1,3,18,5,8.88888888888889,2.0,129512,105045,106724.25,148085.69456726254,171526.69666072083,123618.00449116353
6,0,0,102000,1,42,2,35,1,129,1,1,4,0,2,0,1,3,12,4,26.25,3.0,117639,84342,135457.6,98043.05974849073,99111.48131268895,136933.74549409005
4,1,0,36000,0,36,2,4,0,359,2,0,5,1,2,0,1,9,11,5,14.4,2.2,93236,41784,12636.0,88871.06621192269,75614.96985377566,10751.201710508183
3,1,0,18000,1,51,2,10,1,68,1,1,5,0,3,0,1,9,10,5,14.4,2.0,71166,56482,13933.2,98148.522779758,70778.81496618876,10047.786321754895
6,1,0,15000,0,68,5,21,0,359,2,1,3,0,2,0,1,3,1,3,6.666666666666667,0.3333333333333333,53009,39018,10566.0,60252.1161341596,13224.831387086897,2319.147897226119
12,2,0,3000,1,40,2,21,1,94,4,1,2,0,0,2,0,8,0,0,5.0,0.0,39919,47866,3446.0,36462.955593890794,27206.867363500114,2571.2360231799094
15,2,0,54000,1,60,2,0,1,51,3,1,2,0,0,2,1,3,10,0,16.5,5.0,46229,95044,31756.25,70187.24562058848,101655.99191393546,45994.298033401676
15,2,0,24000,1,68,2,16,1,38,4,0,7,0,2,3,1,3,13,4,5.714285714285714,1.8571428571428572,110490,60938,21792.800000000003,128225.0584621611,123831.08245619471,21046.01117844464
10,1,0,24000,0,59,5,6,1,144,5,0,9,2,2,3,1,3,4,6,5.555555555555555,0.4444444444444444,73539,56610,96211.0,112373.80179733432,59016.1261486592,50527.795821386375
15,2,1,12000,1,43,2,36,1,103,4,1,3,1,0,2,1,4,9,1,16.666666666666668,3.0,88756,46677,15877.800000000001,73781.29966689573,99104.29152591787,21327.32992092093
16,0,1,24000,1,58,5,21,1,120,0,0,3,0,0,0,1,3,12,3,27.0,4.0,72178,117442,11430.0,86687.65460304926,94797.01986861043,12499.241582435243
9,2,2,24000,1,35,2,16,1,112,4,1,6,1,2,2,1,8,3,4,3.6666666666666665,0.5,89458,44203,1604.2,82337.30236343502,61394.360791396204,1196.1629875464012
5,2,0,9000,1,59,2,43,1,180,4,0,5,0,0,5,1,7,3,0,6.0,0.6,76398,118400,19458.8,83342.19746798267,68217.02893966885,15927.364085176418
5,1,0,150000,1,67,2,21,1,128,1,0,3,0,1,1,1,3,7,2,33.333333333333336,2.3333333333333335,150633,55030,45758.0,78130.6618117538,74958.08229066519,43899.94721560475
9,2,2,63600,1,48,1,21,1,28,4,0,12,0,6,2,1,3,7,10,4.166666666666667,0.5833333333333334,155313,93155,45546.0,145728.69158486743,85669.66140261531,26775.169363070672
13,1,0,90000,1,67,2,33,1,55,4,0,9,1,6,2,1,3,13,7,7.777777777777778,1.4444444444444444,166821,115159,166005.4,147721.5585526021,111090.75126799392,124840.7123593741
3,1,0,12000,1,71,2,6,0,359,2,0,9,2,2,0,1,9,12,9,20.0,1.3333333333333333,92897,49730,14465.0,129566.38250462928,67233.25631295508,7506.029216584385
11,2,0,24000,1,49,2,8,1,149,3,1,7,0,2,4,1,0,9,3,14.285714285714286,1.2857142857142858,165226,163862,66723.0,118101.14448931774,118964.52509748956,67210.77972955426
2,1,0,60000,1,48,2,7,0,359,2,0,7,1,2,0,1,3,18,7,34.285714285714285,2.5714285714285716,151212,95246,65665.0,127975.77325710427,133147.6587066732,68318.71991434394
15,0,0,30000,1,50,2,13,1,28,4,0,5,0,2,2,1,3,6,3,7.2,1.2,80412,51772,72134.0,94613.96456619992,55706.02540555424,42470.45829891959
5,0,0,240000,1,42,2,35,1,126,0,0,4,0,0,0,1,3,14,4,18.75,3.5,121408,58439,92852.5,100925.4361518093,128562.13244153291,118278.56145770475
15,2,0,0,1,58,2,4,1,108,4,1,7,0,1,6,1,3,15,1,11.428571428571429,2.142857142857143,125772,247658,304343.8,138081.04135518597,176034.20295361234,387996.1921713988
6,0,0,15000,1,52,2,21,1,131,1,1,3,0,0,1,1,3,6,2,20.0,2.0,155009,72645,23812.4,74140.8886122872,51536.15177202589,16552.262637068103
6,2,0,36000,1,50,2,6,1,370,4,1,5,0,0,3,1,3,11,2,17.4,2.2,75567,177476,66813.0,103807.1241276474,126409.00612061184,81360.16672180442
14,2,0,2400,1,46,2,36,1,119,4,1,5,0,1,3,1,3,6,2,2.0,1.2,119145,80786,40932.5,92204.387201519,82913.47437415646,36807.964271837256
16,2,0,22200,1,51,2,35,1,319,3,1,5,0,3,1,1,3,15,4,4.0,3.0,107792,111068,14737.0,117642.40471081578,130549.40665137225,16353.853107223957
9,0,2,72000,1,65,2,21,0,359,2,1,6,0,0,3,1,3,20,3,23.333333333333332,3.3333333333333335,80899,177266,239614.0,136401.57592065408,183281.49413964475,321967.0420987189
10,2,0,12000,1,39,2,4,1,281,3,1,6,1,3,2,1,3,14,4,10.0,2.3333333333333335,156270,98321,51575.25,116866.27195473388,133756.15217907587,59029.06691800608
9,2,2,36000,0,51,5,20,1,314,4,1,4,0,1,3,1,3,7,1,20.0,1.75,89050,118161,26594.2,81491.02068314674,114742.18567475656,37445.556684537776
7,2,0,12000,1,49,2,6,1,149,3,0,6,0,1,2,1,7,10,4,10.666666666666666,1.6666666666666667,94048,37889,6627.200000000001,104830.37100926631,96810.63302512477,6120.205633226226
6,2,0,0,1,35,2,21,1,67,4,1,6,2,2,1,1,3,7,5,5.833333333333333,1.1666666666666667,88302,47332,7846.400000000001,88889.13814150753,69213.2444121214,6109.574378938388
14,1,0,12000,0,78,5,21,0,359,2,0,6,0,1,3,1,3,10,3,3.0,1.6666666666666667,207688,64440,63330.0,111646.0214718529,97396.90556378456,55247.342879204414
9,1,2,96000,0,34,5,5,1,281,4,0,5,2,1,1,1,3,6,4,50.0,1.2,69961,140168,54066.25,78932.69241047536,88987.89521385994,60953.727063893275
9,2,2,78000,0,32,2,21,1,337,4,1,4,1,1,2,1,3,4,2,8.0,1.0,74072,60337,9360.800000000001,68997.91739981725,85482.11441739956,11597.175781431823
0,0,0,12000,1,54,2,4,0,359,2,1,5,0,1,1,1,1,7,4,19.2,1.4,92619,49254,36100.0,89300.01145430132,54087.05512110867,21864.976925240637
14,1,0,24000,1,45,2,44,1,287,0,0,6,0,2,0,1,3,2,6,14.166666666666666,0.3333333333333333,67696,53003,28282.0,92546.90244935923,23995.176048699566,7332.839360892297
1,1,0,75000,1,37,2,38,1,290,1,0,8,0,5,0,1,6,13,8,12.5,1.625,90405,25070,29131.0,131544.02835475124,102886.7116338268,22784.711963678834
12,1,0,21000,1,68,2,6,1,118,3,0,8,3,2,1,1,3,14,7,7.25,1.75,66832,67726,396708.1,132345.83352898376,109650.32618623474,328678.0656845922
4,1,0,24000,1,65,2,21,1,68,0,1,3,1,0,0,1,4,8,3,37.333333333333336,2.6666666666666665,55987,69898,57135.5,73599.0407217088,60238.62105001066,46763.70370120463
4,1,0,9000,1,76,2,35,0,359,2,0,5,0,2,1,1,3,11,4,16.0,2.2,43340,63636,92881.5,101651.9950286395,77519.74290355585,70831.36930532496
8,2,0,27000,1,56,2,4,1,75,4,1,3,0,0,3,1,3,10,0,30.0,3.3333333333333335,82903,108038,156347.2,80749.03819030753,113615.37077911153,219983.36446325734
9,2,2,36000,1,34,2,21,1,281,4,1,5,0,3,1,1,3,6,4,4.8,1.2,105467,61855,9738.0,86050.08106913732,84284.72720274642,9538.22080470671
4,1,0,78000,1,42,2,4,1,148,4,1,4,0,1,2,1,3,16,2,20.0,4.0,85817,149883,113231.0,102887.22301250015,148260.72498171558,163166.13140938827
5,2,0,39000,0,46,5,6,0,359,2,1,5,0,0,3,1,3,9,2,6.0,1.8,97243,134390,81820.5,90429.67600956878,116714.70321060022,105603.11388301801
9,2,2,48000,1,57,2,36,1,148,3,0,17,3,6,5,1,3,21,12,3.0588235294117645,1.2352941176470589,271774,199585,125493.0,221458.1345441303,206564.05924361353,117053.02015669788
5,2,0,30000,1,57,2,35,1,277,4,0,16,1,6,4,1,3,16,12,7.5,1.0,225525,234539,109338.0,206939.05762607293,152684.39074209143,80672.08822959014
9,2,2,0,0,32,3,20,1,79,4,1,4,0,0,4,1,3,10,0,5.0,2.5,63230,196135,160196.2,81686.84944503111,141166.50385029384,276841.83730601746
11,2,0,48000,1,56,2,21,0,359,2,1,4,0,0,3,1,4,11,1,10.75,2.75,126054,132674,197932.9,94152.8819051135,121116.32574697334,254616.80096635592
9,0,2,120000,1,54,2,8,1,128,1,1,4,0,2,0,1,3,9,4,20.5,2.25,74424,70804,40858.5,90902.23667855558,87168.5793251476,39180.3054412273
11,1,0,66000,1,78,2,4,0,359,2,1,2,0,0,0,1,3,7,2,60.0,3.5,57165,60398,26067.600000000002,67802.80345059524,50788.37653074404,19526.199753930687
5,2,0,36000,1,48,2,21,1,37,4,1,4,0,2,2,1,3,13,2,30.0,3.25,118385,105436,17066.0,94339.28373247483,123989.74656670788,22429.77613554886
3,1,0,33000,1,42,2,35,1,287,0,0,8,1,2,0,1,4,12,8,6.25,1.5,93030,80575,2450.0,124429.28547802636,92752.11012840309,1826.2796329785049
9,2,2,72000,1,64,2,7,0,359,2,1,5,0,0,2,1,3,16,3,8.0,3.2,108125,324152,294521.5,111627.11498827754,164638.0421097672,434387.67654546926
9,2,2,16200,1,43,2,21,1,38,4,0,7,1,0,3,1,7,4,4,4.285714285714286,0.5714285714285714,113509,104129,45481.0,90534.79240726949,73457.42241309174,36902.02340930719
2,2,0,27000,0,44,2,5,1,108,4,1,7,1,4,2,1,3,7,5,21.428571428571427,1.0,109130,45264,102796.75,101918.56809016457,81536.78806297408,82239.3502516387
3,2,0,12000,0,58,5,6,1,287,0,0,9,2,0,4,1,8,9,5,3.3333333333333335,1.0,111711,43062,40290.75,122253.90322197709,111860.64984425592,36865.48534592929
6,1,0,24000,0,42,2,21,0,359,2,1,4,0,2,1,1,7,13,3,15.0,3.25,118829,113765,56757.5,91914.44578783195,102019.16700084823,62997.201597849344
9,2,2,42000,0,39,2,40,1,133,3,0,4,1,1,1,1,3,9,3,15.0,2.25,56254,85524,36550.0,75275.09393394204,100516.00102975912,48805.78217360587
6,2,0,9000,1,38,2,6,1,180,4,1,8,0,4,3,1,4,6,5,1.375,0.75,88857,73791,15678.0,113939.78269137115,81455.91532260111,11208.252379126703
16,1,0,0,1,61,2,11,1,129,1,1,4,0,2,0,1,3,8,4,7.0,2.0,81222,32629,22495.600000000002,91955.51928072068,60050.957599297704,14690.606201100389
3,1,0,21000,1,59,2,43,1,228,1,0,7,1,1,1,1,4,8,6,10.714285714285714,1.1428571428571428,64832,55317,6490.8,108139.80125365799,65401.93490116998,3925.5748034968246
9,2,2,0,0,43,2,21,1,143,1,0,8,0,2,2,1,3,8,6,5.625,1.0,126925,85801,13969.2,111534.37327575922,98749.80100270115,12367.98737153744
7,1,0,12000,0,54,2,6,1,314,4,0,5,0,2,1,1,3,10,4,30.0,2.0,94354,53819,1736.0,98755.17408441269,82563.02901562946,1451.3611028483374
